"FIPS","County","State","Country","Date","Lat","Long","Confirmed","Deaths","Recovered","Active","Combined_Key"
"12117","Seminole","Florida","US","2020-01-22","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-01-23","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-01-24","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-01-25","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-01-26","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-01-27","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-01-28","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-01-29","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-01-30","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-01-31","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-01","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-02","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-03","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-04","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-05","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-06","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-07","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-08","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-09","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-10","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-11","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-12","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-13","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-14","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-15","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-16","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-17","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-18","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-19","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-20","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-21","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-22","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-23","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-24","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-25","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-26","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-27","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-28","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-02-29","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-01","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-02","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-03","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-04","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-05","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-06","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-07","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-08","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-09","28.7158582","-81.24060348","0","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-10","28.7158582","-81.24060348","1","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-11","28.7158582","-81.24060348","1","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-12","28.7158582","-81.24060348","1","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-13","28.7158582","-81.24060348","1","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-14","28.7158582","-81.24060348","1","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-15","28.7158582","-81.24060348","1","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-16","28.7158582","-81.24060348","4","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-17","28.7158582","-81.24060348","4","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-18","28.7158582","-81.24060348","7","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-19","28.7158582","-81.24060348","8","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-20","28.7158582","-81.24060348","11","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-21","28.7158582","-81.24060348","12","0","NA","NA","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-22","28.7158582","-81.24060348","19","0","0","0","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-23","28.7158582","-81.24060348","22","0","0","0","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-24","28.7158582","-81.24060348","23","0","0","0","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-25","28.7158582","-81.24060348","29","0","0","0","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-26","28.7158582","-81.24060348","37","0","0","0","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-27","28.7158582","-81.24060348","49","0","0","0","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-28","28.7158582","-81.24060348","61","0","0","0","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-29","28.7158582","-81.24060348","76","0","0","0","Seminole, Florida, US"
"12117","Seminole","Florida","US","2020-03-30","28.7158582","-81.24060348","87","0","0","0","Seminole, Florida, US"
